sig_id,drug_id
id_1ec943c3d,3894818c6
id_1ec98b3c6,cacb2b860
id_1ed53d45a,a14e0fa86
id_1ed75c866,87d714366
id_1edd9feb5,3a3f16d5b
id_1ee3ed7e5,95b087f23
id_1ee9bd368,d50f18348
id_1ee9f9ba5,f0722000e
id_1eea919dc,54f8af613
id_1eed74ae2,6c3a8ced5
id_1eef0d094,2bb3d948c
id_1ef2ed769,bb9ea924c
id_1ef88138e,66228e858
id_1efa9d85c,c6b500c21
id_1efef6089,5b132e580
id_1f0d8c4ef,4c77094c0
id_1f0f3bc07,ad84986d3
id_1f10720a6,d2bfb8458
id_1f16f3fac,6adcb05b2
id_1f1dc8ba1,9d5b8a0e2
id_1f2217d41,b5fc9ffcd
id_1f230f83f,65fe1ef3a
id_1f26a9c09,8775bbd3c
id_1f2adc036,5fe9c41db
id_1f2cc26b1,df29b7f17
id_1f2fd8b21,17a8535e9
id_1f354b198,1196f6507
id_1f35530b9,cacb2b860
id_1f3b20a02,e630199d8
id_1f426f0f9,b59f2c4a2
id_1f43d02d0,535f7a0e6
id_1f443e7e5,62e323023
id_1f460e86f,3a30e96c4
id_1f4bd7661,a2a054566
id_1f5095274,cacb2b860
id_1f521469c,cacb2b860
id_1f5237920,87d714366
id_1f5563672,db406b2e6
id_1f5a2c0b1,53942783f
id_1f5b16c52,87d714366
id_1f5cc4954,e5e3e1b93
id_1f6297751,cacb2b860
id_1f65be367,7d70427d6
id_1f66832ba,5ee773734
id_1f68f128e,d246eb521
id_1f77fc029,a50b64b31
id_1f7a392c7,83a9ea167
id_1f7fa405e,5628cb3ee
id_1f8487949,9288cf822
id_1f85339f9,2a61705dd
id_1f91bb5c8,03b81e62e
id_1f927f4d7,80f09571d
id_1f938c9cb,cafd478f9
id_1f9456bf7,cacb2b860
id_1f94f714a,cacb2b860
id_1f960475d,4a8eda087
id_1f9bc9cec,4261791cf
id_1f9cda72e,38b3fa4be
id_1fa407596,d50f18348
id_1fa72d737,a28c4829a
id_1fa978c51,d08af5d4b
id_1fa9ffaf9,1865f086c
id_1facfb6e7,84b82148d
id_1fad0b35a,b4798100f
id_1faf0c6ed,f6c4e7066
id_1fb4f13dd,cacb2b860
id_1fb63c46c,6c53d8743
id_1fb6af06a,b3e8b23fe
id_1fb928168,cacb2b860
id_1fb95f372,53942783f
id_1fbae66bb,cacb2b860
id_1fc66b3b2,c25d6dd1f
id_1fc70907d,1344cf491
id_1fc910f3c,87d714366
id_1fcc54564,592929e23
id_1fd13d324,a504820a4
id_1fd701aa2,d3ae504c0
id_1fd9f102c,87d714366
id_1fdc6dc15,e44007061
id_1fdfb9d89,9f80f3f77
id_1feeff059,0166f205e
id_1fef9674b,2f5b9b3bd
id_1ff46bbe6,cacb2b860
id_1ff6d8c68,35da23e37
id_1ff7f5bac,e40153dde
id_1ff9c4c0d,fd3b67efb
id_1ffbb8d7f,d149a15f5
id_1ffd4bd44,c4869dc98
id_1ffdc76d6,cacb2b860
id_2001773c6,c6b4eab57
id_2006b6cc5,87d714366
id_200822902,c63a7ee15
id_200c701ee,b30c11496
id_201460bec,9a4775f71
id_20164ae7b,047d037a9
id_2017e7716,357bf33db
id_201be87af,ff539cce7
id_201c4f6c4,d66481b90
id_201ec1b69,bc7aac3d2
id_201faf413,d93d6ccc2
id_2022841c5,eacb563b3
id_202362331,f35dc494f
id_20242b75e,eca05dee9
id_20260bbcb,4f0977034
id_2026129f8,b51c84690
id_202ca63bb,d149a15f5
id_202e3bdb7,9a7e1dc21
id_202ff11f2,100afe5d0
id_203485f25,82b9b3b09
id_2034bff41,5dba7da37
id_203673fc6,0c459ade8
id_2037039ac,654b180f8
id_203c21188,c5de6866e
id_203c80fdc,9900aeef2
id_203df1def,c459135fb
id_2040f4a61,14c4be770
id_2045a2246,ddc4292ba
id_20473c6dc,84ca1ce6a
id_204922939,5628cb3ee
id_204b243c3,d33ee31a4
id_204b4da04,b2bce570f
id_204b567a8,8c5413748
id_204da7efb,87d714366
id_204ead0bf,d08af5d4b
id_2050f71f9,4c8a8d560
id_20596f64c,be250c977
id_205a9bc17,729307d3a
id_205e7f889,43e771cca
id_20610a8da,79a051ccd
id_20645bf5c,3befd988e
id_20653123b,ea2b5af80
id_20657612b,f222b48dc
id_206b2bc03,47bcdff9d
id_2072330d8,f4a0da844
id_207294751,5cdcbd29e
id_20752706a,84ba1361d
id_20765b5d1,6bc52f3ab
id_2076a6ae0,2f5b9b3bd
id_2079c64cc,55ec627d0
id_207bddb87,eedf61c16
id_207d05a41,d814b3483
id_208184c52,8be20f208
id_208797ba9,41267bb69
id_2087c8b4c,288928fcc
id_208c8a210,ad1af9ba2
id_208ffc81a,5628cb3ee
id_20900096b,4d98f3161
id_2094a8870,eacee102c
id_2095d83ae,e25ac4fb1
id_209a88ed5,40b109426
id_209b871a2,ed70316b5
id_209c83669,cacb2b860
id_209e4a803,f96ead340
id_209efd2af,e29829cf4
id_209f3b1f0,d214f8a07
id_20a084674,d9373049c
id_20a62fff0,f0b593426
id_20a6a2545,12317960c
id_20a78719f,9a37fdcc7
id_20ad56e56,74cb9b3b4
id_20b253323,d50f18348
id_20b6f2d8b,d50f18348
id_20ba46a90,df457e042
id_20bef6bbc,32667f5be
id_20c28c724,bb2e94862
id_20c347c38,18c66651f
id_20c54eddd,f9d0d8f63
id_20ca6eb59,490044d70
id_20cdd9dbf,2493e7197
id_20d0f51f4,9ab79493d
id_20d3b84af,071afe3da
id_20d3c6199,123bbd8c9
id_20d6ac5ec,cf5db49f4
id_20dc30eca,81caec2ee
id_20dc566d0,291b86a26
id_20dcadf3b,ece75cd4b
id_20dcb6c80,cacb2b860
id_20dcc00e7,14c4be770
id_20e03a309,37b33b4d6
id_20e56b25e,5cdcbd29e
id_20e6deb50,5db1c69e6
id_20eb0cde3,b30633cd4
id_20ef993fb,6cd966644
id_20f23c3d8,0553c169f
id_20f3f6210,b5e8fd5b5
id_20f6cb186,260a804ec
id_20fddc75a,fc36f66e8
id_20ffd7abb,e2b513d9a
id_2106472da,2a0d9f269
id_2106701c1,35da23e37
id_210b793a2,235333326
id_210cb463d,54d869553
id_21106a3d8,dd4b64a59
id_2110b2adb,d50f18348
id_2115c1bc2,cacb2b860
id_211c28ab7,597779c01
id_212394d42,6f3b29e16
id_2123a608b,f1766a962
id_21251b67c,6ab5f49ce
id_2125d66ce,87d714366
id_212936be1,f55842076
id_212b13247,9900aeef2
id_212b77df9,7c7d76192
id_213242108,bd4236d75
id_213677028,234611c76
id_21398dcfe,7f857ca56
id_213aecdbf,0222d944c
id_213c037e9,5f326dadb
id_213e4a2de,0f38ca544
id_213eff33c,4e96907d8
id_214139bd0,b67a81f96
id_214360d3b,ce15db37f
id_2147ebd82,80ea3c823
id_21481acd7,b9eb60402
id_2148ef391,30a579ab6
id_214a98c92,1d6d22a71
id_214d9f2a9,32bad50f4
id_214ddf69b,1d831bce7
id_2152b248e,b266bfb86
id_2154eafe6,5628cb3ee
id_2156c423b,6af506b12
id_2156fe149,81125af64
id_2157a0e93,fc61cc291
id_2157b49c1,f0722000e
id_2157edd1b,a24a0384e
id_21585b118,b22fbda8b
id_2159dba02,1abba6a06
id_215fdf54f,29ea347ea
id_21621262c,e9ce48593
id_216238517,7b1433399
id_21670f73d,c699542af
id_216736c5c,cacb2b860
id_2167f9478,00898e82c
id_216d89e27,cacb2b860
id_216fa1049,d6933a57d
id_21701ce36,5628cb3ee
id_217216964,9f80f3f77
id_21726c690,fa3500863
id_2174f0a78,18590bfd8
id_217553d18,4c99cf19e
id_2175efb1f,d3b0064d0
id_217d9b832,75c40f416
id_217f11a9b,668260b02
id_217fffaf0,de7b27dbc
id_21809c742,768d09287
id_21826a08d,84b82148d
id_21838aad7,f25e67be6
id_218755777,146ba19d5
id_2188ba5f8,74515bfd2
id_218a0f47e,3a30e96c4
id_218e50852,866e7bc56
id_219192a12,1d3112471
id_219345431,5cdcbd29e
id_2193d0ca0,c1dab6039
id_219554a6b,29992b374
id_2197c1e37,e96e630c0
id_2198a4fd7,911e358b7
id_219bcda33,342063ca2
id_219c0253f,bad2c5166
id_219c98f19,876e12b44
id_21a461131,e01e578bc
id_21a606709,9f31b00f7
id_21a6a50e4,a20f959f2
id_21a8b9bed,394afe33e
id_21aacb7b5,e3c7cedf9
id_21ac278ee,d234a611d
id_21ac6ed14,ae5ed53b2
id_21bb33e32,4d14c0ffe
id_21bd6eb5a,52f63a009
id_21c7ac326,292ab2c28
id_21ca50202,2266410ca
id_21caaddcf,cacb2b860
id_21d1256a4,c5de6866e
id_21d392b7d,87d714366
id_21d39f5cb,48f7eba68
id_21d5dc74b,f17c382a6
id_21da78188,6820aeb6d
id_21deed42e,4c42f8d6f
id_21dff626a,814afd3ab
id_21e1e4250,d73a5cf1c
id_21e4e9aea,6aa148114
id_21e5cefb1,70e371c71
id_21e721648,4d98f3161
id_21e75faef,dd5d1290c
id_21e7e8add,af4d41141
id_21eac39a8,99fcbbc29
id_21ec7f1dc,7380e6402
id_21ed2033e,07502fc59
id_21ef1bc01,2b630dd70
id_21f3cd09a,bd8a2b7eb
id_21f60924a,dc60edcec
id_21f81c956,592929e23
id_21fb45377,859aa3db7
id_21fb8eb24,7257ff550
id_21fbdb206,6c3a8ced5
id_21fbdbbb7,b81a181db
id_21fdcbc93,c698c8260
id_220051082,a6854318d
id_220ad6f64,19bec136e
id_2210337c5,9f80f3f77
id_221137c8b,cacb2b860
id_22123eb86,8ab72a1bc
id_22160da1a,87d4d4802
id_22183b267,6016d4866
id_221973492,f0b593426
id_2219e3b25,e9db75952
id_2219fdbc5,0553c169f
id_221a58fec,da0aa58bb
id_221a7049b,cacb2b860
id_222294533,87d714366
id_22255ac1d,ce1dd3f87
id_222766dc8,cacb2b860
id_22299499d,34b9bb21b
id_222b13b52,106043d62
id_222d4f802,18c66651f
id_222ec6281,ec02e96a8
id_2234bd9e9,31cdc0d4a
id_22361a953,9f80f3f77
id_2238ec950,eb1abad45
id_223d27c2e,bda439de9
id_2243d8566,d1b47f29d
id_224433abd,5cdc04c1e
id_2245406ff,f2e39846a
id_224aa7556,d289bdd81
id_224b4624d,75a812849
id_224e78076,d5f0a3a0d
id_225250180,38c7052a2
id_22527d0be,86313d696
id_225420c0f,87d714366
id_22543f2df,d7a9617e3
id_225484052,fc19979b0
id_22565d781,af7c2babf
id_226298ebb,87d714366
id_2263f255c,2701543aa
id_226402cde,cacb2b860
id_226486203,4560cc651
id_226487828,481a0c086
id_226519442,9aad9c729
id_22660b589,051a078dd
id_2268172be,e18e086dc
id_226e88ac2,146500cac
id_226f0cc3e,33036fe9b
id_226fe214e,a9bc2c549
id_22703be77,3e0223fe5
id_22767cbed,9f80f3f77
id_2276b5b35,35e552246
id_22792f6e8,581946f04
id_227b6e9eb,f0722000e
id_227c95b51,a5230817b
id_2281ed4bf,db6bf858a
id_228456de7,948fbf412
id_228577487,52d1e6f43
id_228680f10,d2d7e1eab
id_22890be9e,292ab2c28
id_228a03840,9e60dd9a0
id_228ab11e1,bdada81cf
id_228e81769,bb2e94862
id_228eb965c,87d714366
id_228feb759,942553571
id_22914111e,a3c658a7e
id_2292f615a,cacb2b860
id_22980a29d,db6b74f08
id_2298c32b4,a87d92c8b
id_229a56ce6,0a18b9edc
id_22a08abcc,9335516ff
id_22a5379cc,989a4f93d
id_22a73630b,cacb2b860
id_22a7afa00,3e99aea6b
id_22a8d4567,8627a9ea2
id_22aa946e7,86b856115
id_22ad65e37,1929f8e5e
id_22b14b5bf,ec9e1ae6e
id_22b5df757,f2ce7c1b1
id_22bb8f751,1bcab17e9
id_22bf77e38,d08af5d4b
id_22c02304e,8afd4ded9
id_22c588033,6aeb27c9f
id_22c7bcaa5,8c91d6909
id_22cf4be9c,30aa2f709
id_22cffa748,d08af5d4b
id_22d00efdd,174dbc4c7
id_22d305e48,9d5b8a0e2
id_22dc19438,de7b27dbc
id_22dc99961,8b87a7a83
id_22e67193c,87d714366
id_22e829ff5,e160a2b00
id_22e895c73,2e72e42ba
id_22ebdd8e0,099d52518
id_22ed55137,cacb2b860
id_22f188e58,90abb1f13
id_22f57e4df,d1b47f29d
id_22f601409,c5fd7c65d
id_22f90e1c7,87d714366
id_22fe4f0cb,32602eac2
id_22ff2b3ac,8b87a7a83
id_230059ebc,20d248d52
id_23038b718,cedcfd30a
id_230558d49,f22c8afa0
id_2305828e7,aeb28b1ee
id_2308d4960,e45ad489d
id_23120715a,53767c7d8
id_231db0ae2,1634c47d4
id_231f2bc3d,c113d21eb
id_23238bb36,6ff369788
id_23239b9b1,8f818017d
id_2324290f4,b850ca8ed
id_23258b46d,d6c6237b6
id_232714b55,b2edbb2ba
id_23288c9e6,d714283f3
id_232bf426b,b6d81559d
id_232daca82,87d714366
id_2330801ed,87d714366
id_23317afba,1f4fc34c5
id_233a1b264,2220f11d3
id_233c28e77,cacb2b860
id_233ce45ec,cacb2b860
id_233efaed6,20e191f4d
id_2341b61e5,f88adf21b
id_23433827f,1d9b3e2f3
id_23476c6b3,a2a784ba2
id_23505e7ff,a9b96bdd4
id_2353e9eca,91beddbbc
id_23545b770,22d6e0ac1
id_23575a17d,c66c843e3
id_23575e32e,db8d29001
id_23600a0b8,d573e180f
id_23619eee2,cd0f9a06b
id_236228760,cacb2b860
id_2366dd620,cacb2b860
id_23678ac77,1787430b9
id_236870b07,5db8b1e23
id_236ced158,b9eb60402
id_236d5bd4e,fbd797b85
id_236eaea5d,b44140395
id_2379a7d3b,9f8c1612d
id_237c414d3,87d714366
id_237ce1ee4,cacb2b860
id_237d37749,292ab2c28
id_237e282ac,cdbfcb1ea
id_237f70c58,6e9a63153
id_23855bca9,0f47f25d6
id_2385f2b4c,99f8a66ae
id_23881f2b1,d6c6237b6
id_238a4f624,5a13d6c2c
id_238cf1571,ab3ec4d85
id_239092bcf,c5e163af1
id_239124086,342063ca2
id_2397cbe0f,8b87a7a83
id_239e8aba7,8445939fb
id_23a6701ab,9133c7e6f
id_23aa4eda0,7e6c6393b
id_23af67de4,887c2e121
id_23b053284,a9a5bbe24
id_23b3bac6c,16fc18110
id_23b4ff01e,1e810afa6
id_23b81164d,28879e19e
id_23b9a9c45,27c37fd13
id_23bc7c67c,95b589070
id_23bc88dc7,c44ab7c38
id_23bcaa6c9,292ab2c28
id_23bd6130e,12d8dfdbb
id_23bdaa21a,d00f93480
id_23be78bdf,9cd9c098b
id_23c186728,0034c0847
id_23c22b561,fb85944a6
id_23c39205b,d08af5d4b
id_23c43c9e3,2a05f33a8
id_23c9c3ab6,30cee35f0
id_23ca254f0,e3b381912
id_23d0700c1,0f2ec8169
id_23d11d8c8,8b1bbb1e1
id_23d385a1d,6adcb05b2
id_23d54a972,f33d4b55a
id_23d7a1be3,fff7d208d
id_23dc9c199,313383238
id_23dfbf815,23108da9b
id_23e01c67a,1abba6a06
id_23e4a9ef4,cacb2b860
id_23e5d9fc9,d92c56735
id_23ea9031a,1cfcd915a
id_23eafcaa9,3f0bd259a
id_23ecab7a4,fb1b9a664
id_23ee9633f,7da2a5fff
id_23eee5a75,1344cf491
id_23eefa7f7,e8308db24
id_23f4d8364,0f1a2baa0
id_24004a32b,e30dcf933
id_2402b54bd,c0642cc5a
id_240814fe6,b4fdfa0ec
id_2409e64a5,c43107dc9
id_24105e823,cacb2b860
id_24117eb54,43e769029
id_241381e24,17dedf9a7
id_2414bc37e,a6a3946ba
id_241612d7e,20a3c3f90
id_2417af542,ab50adc64
id_241b177aa,87261f62b
id_241be439c,d08af5d4b
id_241d376fe,a39ce96c9
id_242b8d979,d2bfb8458
id_242c2b5a9,2905ae5c4
id_242c955d3,431a59ec3
id_242f31404,1e83e8b52
id_2439ed1a2,94ce06893
id_243ad6c2b,fd0ae9d6b
id_243cf45c1,b5c650a89
id_2444c87ec,7d0245dc1
id_24483d3e9,cacb2b860
id_244b19432,94197aabe
id_244dcb99c,2bb3d948c
id_2453994e0,cacb2b860
id_2453c66dc,e20a1c258
id_2453ebbdb,d563df6c9
id_2454bf2d2,1bbc9c827
id_24575e7a6,2da3b7269
id_245d4fdb3,f0d517b3a
id_245fc7904,be4289e63
id_24647064e,cacb2b860
id_24657932b,ad42010b1
id_2465a4727,dd4b64a59
id_24660c2f9,cacb2b860
id_24687ea48,e24aea9c1
id_2468b103e,20c439875
id_2470a60d2,366cfd589
id_2475f998f,8ce4ff1d6
id_2477e7f37,227dac617
id_247c0c7f2,55042c369
id_248067ac6,4634a07d1
id_2483f9f7f,1103b3408
id_2487c8fb6,5cdc04c1e
id_24886a119,821dc7eeb
id_248da7110,ab97699fb
id_248e8ffb9,f0997edc7
id_24910af14,c27f76ab1
id_24939e514,5f146f9eb
id_249570a94,5ce665b1c
id_2495dc2b9,37fe7c5c1
id_24969c028,292ab2c28
id_249c466be,3bab16931
id_249d56289,2cfa96d20
id_249e402f2,3dbaab6f8
id_24a11d37f,376c56233
id_24a3b4582,222c64809
id_24a7bcf97,b858decde
id_24aa4e961,d58554765
id_24aa6a87a,cacb2b860
id_24ac902b1,e6133b664
id_24ad05b62,d3c63fdfb
id_24b1087d2,3b2bdd584
id_24b2369ba,cacb2b860
id_24b402de5,16fc18110
id_24b627a41,fabad7790
id_24b7cf0c0,cacb2b860
id_24b801898,86c4f8987
id_24bc4b8d3,d6cf0e14e
id_24c05b91c,cacb2b860
id_24c164678,54a548488
id_24c4507a6,5fa33e0d4
id_24c611522,858545f06
id_24cb252f4,d50f18348
id_24cb30736,803f6dd3b
id_24cb31246,8e438ce43
id_24cdaa657,5628cb3ee
id_24d339483,8bef1a5b2
id_24daad53b,5ffab4462
id_24dc02d2b,5d9bb0ebe
id_24e0419b0,91360929a
id_24e7d09c9,c94a3e7f7
id_24e97db31,ae556993a
id_24ebefd0c,f7d573145
id_24f054afc,914d07573
id_24f2a11e2,6e6a1d184
id_24f8827b9,fc89b3c68
id_24fa6c528,97c5016a2
id_24faf328b,899084630
id_24fc683c8,f44ed500f
id_24ff5a94c,cacb2b860
id_25018f257,f9dc6d706
id_250201948,6b099f4be
id_2504677fe,09eea11d9
id_2505f646f,eec3f15e1
id_250900d68,efd859187
id_250a18905,3c39c920a
id_250a46614,7bb287e49
id_250af8d26,cebb37606
id_250b3f48e,e17a6f15e
id_250e181be,87d714366
id_25134f5aa,4ebabef1d
id_25155d685,0838d5330
id_251727fd0,b6410b8e1
id_251c03d7e,1a5b7202f
id_251c37cc5,bba687caa
id_251e6c53b,e08d2504e
id_251f2a369,ecb123db2
id_25221f719,cacb2b860
id_2522bc202,c958249ef
id_2528aa355,cacb2b860
id_252900a60,34e85fe9d
id_253301692,1404f95d7
id_25375f811,00dba5599
id_253b8a88f,601b091c0
id_253d00109,87d714366
id_25407c346,12be3bd59
id_254595e45,d94ef3b56
id_2547a371b,1a6cf6fe6
id_25480c74c,729d0a916
id_25556e880,6a1c3dbaa
id_2561db157,87d714366
id_256416f9f,88c37c66a
id_2565e33f4,cacb2b860
id_256c9a418,292ab2c28
id_256d4b6ad,91beddbbc
id_256f16e3e,66d1837cc
id_2572ae5a4,ce48189e0
id_2572f83ea,f3d93786b
id_2573aa6c2,a31885e97
id_2576e40b0,873a85baa
id_2579a8b09,cacb2b860
id_257d2c98e,93750c9d0
id_257dceeb3,2b52b677a
id_257f3f335,77be6d446
id_25803ec21,85401741f
id_2581a04db,3d0f74957
id_2581bd749,768504c20
id_258218437,cacb2b860
id_2584c6f11,be3cd78c2
id_258b03e6a,876e12b44
id_258c49ad3,87d714366
id_258c4f220,cee0b4f24
id_258cca9e9,fe213e3a3
id_258e031f3,1da08b29e
id_25921ff06,d1f551f68
id_2593fca97,c1a6b83a0
id_259bab465,dee5dc1b9
id_259c9f718,156fc028d
id_259e590f2,755b7d1c4
id_25a7c52fe,cacb2b860
id_25aea29fc,172ce511a
id_25b2cc2d8,d50f18348
id_25b406e72,2a3172400
id_25b62e403,b6dc8d1e1
id_25b6515fc,4ddf83a79
id_25b6af208,9f80f3f77
id_25bbee0ee,8ce4ff1d6
id_25bd9ce44,56f9a1186
id_25be1781a,c70de2656
id_25bf8a1a6,9d43f8843
id_25bfe858d,ec02e96a8
id_25c026d43,e6b66c051
id_25c0f6d11,fb67ca7d9
id_25c709935,28f63043b
id_25c7eac2a,cacb2b860
id_25ca0ce11,e10a9c19b
id_25cb78379,4b8caf802
id_25cb8bc31,649d95014
id_25ce370c7,cc96b78f2
id_25d018982,b30c11496
id_25dbb8944,bb5876e3e
id_25e0bc2c0,6745c5cad
id_25e208ef7,23bdbc9c0
id_25e7a378f,cb462e5c6
id_25e8adab1,de7b27dbc
id_25ecffb1d,38edb23a3
id_25eddaed2,e610a38d4
id_25efa2368,b0c582a9c
id_25f4322b7,0d0a37f28
id_25f5fc2da,cacb2b860
id_25fe1606e,94c7faef3
id_260022062,cacb2b860
id_2603b6bf2,5628cb3ee
id_260ba50f4,c2984f3f3
id_261054143,9d43f8843
id_2614510b0,cea7a3fe4
id_2617afc9e,50f201d36
id_261c52169,d5572b376
id_261edc0be,93ca4bac4
id_26210d8fb,2688e0167
id_2623928e0,83a9ea167
id_2624b373b,38b46f034
id_2624d9074,c36a35183
id_262598dab,9f80f3f77
id_262b1d2f0,ee806f8a1
id_262be909a,27c37fd13
id_262cada31,cacb2b860
id_262d2ea09,e610a38d4
id_262dccaac,3bfc87fbd
id_263034e4a,e9c0d9cd8
id_2630a44fa,3a371596a
id_2631bbcb5,f46b450ef
id_26335c938,7e6c6393b
id_2636d3771,3d4298d4a
id_263706e6f,475c5fedb
id_263848363,ec9e1ae6e
id_263aff7f5,cacb2b860
id_263e367e0,d4108f538
id_2642449e6,36777ec87
id_264316178,026c86906
id_2644d3738,e44007061
id_26455b523,ad2da4efe
id_2647bd15f,04791bbdf
id_264e6a469,e23fb6c1c
id_26502572b,3e1d18e1d
id_2651d6a15,d53f01057
id_265266158,c653b6f11
id_265430ec3,5628cb3ee
id_2658900b5,873a85baa
id_2659bb82f,cacb2b860
id_265e0bbad,3c4369618
id_265e57007,cbf00dd7c
id_265e8ba6a,ac1a855c8
id_265f32bb2,5857b6280
id_2660b029f,b5e8fd5b5
id_26619ba70,071754ad0
id_266a52747,cacb2b860
id_266dd4f54,0060e686f
id_2674e913f,5aa46f542
id_267542bf5,4d385b4bc
id_26760fd0b,87d714366
id_2679a2a67,28fff865d
id_267bbbda0,19aae2313
id_267e3994c,3c8c824ff
id_267e82dc1,cacb2b860
id_267f6be3c,8560ac269
id_2682fac03,aa5999e70
id_26851f3cd,18bb41b2c
id_268b2a9fc,a65dce982
id_268dff3ae,e6fb2ae95
id_268e3fc74,8c4ed26e0
id_2690aa9ad,fa4e8a8cf
id_2692e0a0f,e60f6df53
id_269464750,c5e163af1
id_269502183,ca8282d6b
id_2695477b9,906185add
id_2698ab11a,6af506b12
id_269a03eaa,0d6ea831c
id_269d34096,cacb2b860
id_26a5a0095,6b06d32ba
id_26ae34ac1,f34823c31
id_26b29f89c,7f857ca56
id_26b516241,ff1dd51ca
id_26b803fd1,1d7b387b9
id_26b879585,3b3ba1d13
id_26c19dbf3,be3cd78c2
id_26c3928fa,0ab9dd71b
id_26c3d82e3,6e8550f2f
id_26c42f465,6bb10b5bd
id_26c4a8af5,d50f18348
id_26c593301,489747d1a
id_26c7edc14,87d714366
id_26c8ed1a5,cacb2b860
id_26c9f69b6,79a051ccd
id_26d30bd37,cd9644989
id_26d407d4a,87d714366
id_26d6a9b09,e16d18580
id_26d6c97b5,cb01ff9d8
id_26d7f132a,431887012
id_26d93134d,0bbc1ccf0
id_26daa19ec,cacb2b860
id_26daeae10,d50f18348
id_26db1b8d1,cacb2b860
id_26db738b2,da8ce4a40
id_26dcb7584,697cb2e39
id_26dcc5109,a91b3dc1e
id_26e2e34ce,5d43da005
id_26e5594ec,87d714366
id_26e6e09c9,d767a14e3
id_26e908984,8235a227e
id_26e924a2c,5628cb3ee
id_26ed33564,39cc616d2
id_26edab6ca,9800c0dfb
id_26f140e6b,0d3eea33f
id_26f6f1c54,52bb1fe11
id_26f982c7f,cd15932d2
id_26fdd51d8,f2cd513d6
id_26ff93320,0ab979d56
id_26ffb51a1,40accea77
id_27033927a,f7fa0456c
id_27043df81,87d714366
id_270704000,cacb2b860
id_271098d13,5ffab4462
id_2718c68dd,1493a1e86
id_2719037cb,9a49e42b7
id_271b221fc,b266bfb86
id_271b538ee,0f38ca544
id_271c3ac19,729307d3a
id_271c609b0,cbd1e5bae
id_271d5cc71,02ae89796
id_271dfe530,c8e93bf90
id_27223b127,08b785d36
id_272848a7b,87d714366
id_27298f26f,c5dae49f8
id_272cffe6d,eaa3d098e
id_272da5b5e,7de65c4e8
id_2732cfded,e82115bdb
id_27360c524,a1f4f1154
id_273830b4e,fa3500863
id_273c20a4e,87d714366
id_273c78fbf,cf4523b7d
id_274018bf3,eedf61c16
id_2740f8953,b59f2c4a2
id_2741c361c,c94a3e7f7
id_274ad469b,87d714366
id_274ae0b91,180096cac
id_274d3834c,81818cf39
id_274e1bb25,eec3f15e1
id_275322ff8,3c1f654ab
id_27561c387,16aa4d496
id_2759f4177,8b87a7a83
id_275fed0c8,e23fb6c1c
id_275ff621f,ec02e96a8
id_276003b3c,7446347d4
id_2762aeea1,9f80f3f77
id_27659ff6b,924c9bb02
id_27689b6cb,30ebb536b
id_276961cd4,fd2facbb9
id_276be482b,4345594a7
id_276f7f9e1,ff539cce7
id_27726c77b,e29829cf4
id_277841eca,a4fde711c
id_277b7693f,fd4387eac
id_277b8c873,87d714366
id_277eb4f3e,c8bc897d7
id_2782b1eef,94c7faef3
id_27832356b,21fce610c
id_278d13fb7,38c318006
id_278d98815,09eea11d9
id_278df9358,c95ce9c16
id_27911f876,cacb2b860
id_279205110,87d714366
id_2795091c6,8b87a7a83
id_279858abf,3a02fdb9b
id_279cba7ab,d602cdf50
id_279d5b33c,85cc76a9f
id_27a00d371,8445939fb
id_27a264170,91a61ad44
id_27a26fd10,54f8af613
id_27a5340fd,c9a4e1d37
id_27a581cea,601b091c0
id_27ab6b3b7,13f3659e7
id_27b7b015b,824a6c1ca
id_27b823d7d,c94a3e7f7
id_27b9c87f8,fb909a091
id_27bd45f25,cacb2b860
id_27c08c381,b9eb60402
id_27c0a42d9,96619d6b1
id_27c100e64,2a4c67eba
id_27c28380c,70cd13738
id_27c532b05,fdda3eb67
id_27c600dfc,78bb32811
id_27c6e28a9,cacb2b860
id_27cc4057a,cacb2b860
id_27ccbe238,2c6576d4b
id_27d225774,9cd9c098b
id_27d295620,2862c5a81
id_27dae8860,7c4c06bbb
id_27db32670,2c6576d4b
id_27dcec16f,8d033bd54
id_27dd8bb6b,4c33b6fa1
id_27de231c8,fc9c0b83e
id_27e38da5a,e06749542
id_27e3911f7,f8d24e330
id_27e3beb7a,5628cb3ee
id_27e495ea4,7446347d4
id_27e7a408e,57402759f
id_27e911da9,2cc6e68ef
id_27e94d5f3,2f1db8c6c
id_27ed75a59,e62689392
id_27f0a994f,469c117fb
id_27f22533b,035a6a762
id_27f3744f8,ee3e875a5
id_27f42f78d,a404bf959
id_27f53e721,6f61ab703
id_27f6116e6,87d714366
id_27f82df51,8313e9d27
id_27f881cc6,cacb2b860
id_27f8bf663,348b00535
id_27fa1b20c,b76f50e48
id_27fa40af2,40bfdfbb7
id_27fc0be1f,87d714366
id_27ff8f6f2,dee1b775a
id_27ffce323,3703fbf34
id_2808061f5,7d0245dc1
id_28098a9b4,71985eca8
id_2813d80c6,cacb2b860
id_2813e772a,f7e6d1b90
id_281a1c84c,608a0a4eb
id_281a2b323,10afa009a
id_281c6546c,47bcdff9d
id_281decfa7,f0722000e
id_2822b9858,f0ae14edc
id_282a09035,cacb2b860
id_282c46d03,34337af21
id_28303bbe0,1f615ecea
id_283ad1548,e45ad489d
